,character,text,number,types
177,SAM," I do. It's the Ring. You can't take your eyes off it! I've seen you. You're not eating. You barely sleep. It's taken hold of you, Mr. Frodo. You have to fight it.",2,male
178,SAM, Can't you hear yourself? Don't you know who you sound like?,2,male
179,SAM," You’ll make him sick, you will...",2,male
180,SAM, What’s to ruin? There’s hardly any meat on them.,2,male
181,SAM," Po-ta-toes. Boil them, mash them, stick them in a stew. Lovely big golden chips with a nice piece of fried fish.",2,male
182,SAM, You’re hopeless.,2,male
183,SAM, Ready to do what?,2,male
184,SAM, Mr. Frodo. Look. It’s an oliphaunt.,2,male
185,SAM, No one at home will believe this.,2,male
186,SAM, Wait! We’re innocent travelers!,2,male
187,SAM, Spies?! Now wait just a minute!,2,male
188,SAM, His gardener.,2,male
189,SAM," We have to get out of here. You go. Go, now.",2,male
190,SAM, Mr. Frodo...,2,male
191,SAM, Stop it! Leave him alone! Don’t you understand? He’s got to destroy it! That’s where we’re going ... into Mordor ... to the mountain of fire.,2,male
192,SAM, Please. It’s such a burden. Will you not help him?,2,male
193,SAM, Frodo!,2,male
194,SAM," Hold on, Mr. Frodo. You'll be all right.",2,male
195,SAM, You want to know what happened to Boromir?,2,male
196,SAM, Mr. Frodo?,2,male
197,SAM, What are you doing?,2,male
198,SAM, I know. It’s all wrong. By rights we shouldn’t even be here.,2,male
199,SAM," There’s some good in this world, Mr. Frodo. And it’s worth fighting for.",2,male
200,SAM," Captain Faramir...you have shown your quality, sir.",2,male
201,SAM," Mr. Frodo didn’t mean for them Rangers to hurt you. You know that, don’t you? He was trying to save you, see?",2,male
202,SAM, So there’s no hard feelings. Forgive and forget.,2,male
203,SAM," Very decent of you. Very decent, indeed, Gollum.",2,male
204,SAM, I wonder if we’ll ever be put into songs or tales.,2,male
205,SAM," I wonder if people will ever say, “Let’s hear about Frodo and the Ring.” And they’ll say “Yes, that’s one of my favorite stories. Frodo was really courageous, wasn’t he, dad.” “Yes, my boy, the most famousest of Hobbits. And that’s saying a lot.”",2,male
206,SAM," Now Mr. Frodo, you shouldn’t make fun. I was being serious.",2,male
207,SAM, “Samwise the Brave.”,2,male
208,SAM, We’re not gonna wait for you. Come on!,2,male
209,SAM," Where is he? Where’s he gone? Hey, Gollum! Where are you?",2,male
232,SAM," It’s a shame, really. Lady Galadriel gave me that. Real Elvish rope.",2,male
233,SAM," Well, there’s nothing for it. It’s one of my knots. Won’t come free in a hurry.",2,male
234,SAM," Let’s face it, Mr. Frodo, we’re lost.",2,male
235,SAM, I don’t think Gandalf meant for us to come this way.,2,male
236,SAM," It’s the Ring, isn’t it?",2,male
237,SAM," Oh yes, lovely. Lembas bread. And look!",2,male
238,SAM, More Lembas bread.,2,male
239,SAM," I don't usually hold with foreign food, but this Elvish stuff, it’s not bad.",2,male
240,SAM, It’s hopeless. Every Orc in Mordor’s going to hear this racket. Let’s just tie him up and leave him.,2,male
241,SAM," Get down! I said, down!",2,male
242,SAM," There! What did I tell you? He’s run off, the old villain. So much for his promises.",2,male
243,SAM, My old Gaffer would have a thing or two to say if he could see us now.,2,male
244,SAM, Look! The gate. It's opening!,2,male
245,SAM, I can see a way down.,2,male
246,SAM, ...behaving like that!,2,male
247,SAM, There’s only one way to eat a brace of coneys.,2,male
248,SAM, What we need is a few good taters.,2,male
249,SAM, Even you couldn’t say no to that.,2,male
250,SAM, Mr. Frodo?,2,male
251,SAM, Who are they?,2,male
252,SAM," You can do it. Use the Ring, Mr. Frodo. Just this once. Put it on. Disappear.",2,male
253,SAM," You want to know why your brother died? He tried to take the Ring from Frodo! After swearing an oath to protect him, he tried to kill him! The Ring drove your brother mad!",2,male
254,SAM, Where are you going?!,2,male
255,SAM, It’s me. It’s your Sam. Don’t you know your Sam?,2,male
256,SAM, But we are.,2,male
257,SAM," It’s like in the great stories, Mr. Frodo. The ones that really mattered. Full of darkness and danger they were. And sometimes you didn’t want to know the end. Because how could the end be happy?",2,male
258,SAM, Folk in those stories had lots of chances of turning back only they didn’t. They kept going because they were holding on to something.,2,male
259,SAM, The very highest.,2,male
1264,SAM, How could the world go back to the way it was when so much bad had happened?,2,male
1265,SAM, Even darkness must pass. A new day will come.,2,male
1266,SAM, And when the sun shines it will shine out the clearer.,2,male
1267,SAM, Those were the stories that stayed with you...,2,male
1268,SAM, ...that meant something. Even if you were too small to understand why.,2,male
1269,SAM," But I think, Mr. Frodo, I do understand. I know now.",2,male
1270,SAM," But in the end, it’s only a passing thing, this shadow.",2,male
748,SARUMAN, The world is changing.,2,male
749,SARUMAN," Rohan, my lord, is ready to fall.",2,male
750,SARUMAN, Who now has the strength to stand against the armies of Isengard and Mordor?,2,male
751,SARUMAN, To stand against the might of Sauron and Saruman and the union of the two towers?,2,male
752,SARUMAN," Together, my Lord Sauron, we shall rule this Middle-earth.",2,male
753,SARUMAN, The Old World will burn in the fires of industry. The forests will fall.,2,male
754,SARUMAN, A new order will rise. We will drive the machine of war with the sword and the spear and the iron fists of the Orc.,2,male
755,SARUMAN, We have only to remove those who oppose us.,2,male
756,SARUMAN, It will begin in Rohan.,2,male
757,SARUMAN, Too long have these peasants stood against you. But no more.,2,male
758,SARUMAN, I want them armed and ready to march within two weeks!,2,male
759,SARUMAN, Burn it.,2,male
760,SARUMAN, They drove your people into the hills to scratch a living off rocks.,2,male
761,SARUMAN, The Man... ...was he from Gondor?,2,male
762,SARUMAN, It matters not. The world of Men shall fall. It will begin at Edoras.,2,male
763,SARUMAN," This night, the land would be stained with the blood of Rohan!",2,male
764,SARUMAN, March to Helms Deep! Leave none alive!,2,male
765,SARUMAN, To war!,2,male
766,SARUMAN, There will be no dawn for Men.,2,male
770,SARUMAN," Build a dam, block the stream, work the furnaces night and day.",2,male
771,SARUMAN, The FOREST OF FANGORN lies on our doorstep.,2,male
772,SARUMAN, Swear it.,2,male
773,SARUMAN, The Horse-men took your land.,2,male
774,SARUMAN, Take back the lands they stole from you. Burn every village!,2,male
775,SARUMAN, Gandalf the White. Gandalf the Fool! Does he seek to humble me with his newfound piety?,2,male
776,SARUMAN, You stink of horse.,2,male
777,SARUMAN, The Ring of Barahir. So Gandalf Greyhame thinks he has found Isildur’s heir. The lost king of Gondor. He is a fool. The line was broken years ago.,2,male
778,SARUMAN, Send out your Warg-riders.,2,male
779,SARUMAN," If the wall is breached, Helm's Deep will fall.",2,male
780,SARUMAN, Tens of thousands.,2,male
781,SARUMAN, A new power is rising. Its victory is at hand.,2,male
1169,SHARKU, He’s ... dead.,2,NaN
1170,SHARKU, Took a little tumble off the cliff.,2,NaN
359,SMÉAGOL," To the Gate, to the Gate! To the Gate, the master says. Yes!",2,male
360,SMÉAGOL, But we swore to serve the master of the precious.,2,male
361,SMÉAGOL, No. Not Master.,2,male
362,SMÉAGOL, Master’s my friend.,2,male
363,SMÉAGOL, Not listening. I’m not listening.,2,male
364,SMÉAGOL, No.,2,male
365,SMÉAGOL, Go away.,2,male
366,SMÉAGOL, I hate you. I hate you.,2,male
367,SMÉAGOL, Not anymore.,2,male
368,SMÉAGOL, Master looks after us now. We don’t need you.,2,male
369,SMÉAGOL, Leave now and never come back.,2,male
370,SMÉAGOL, Leave now and never come back.,2,male
371,SMÉAGOL, Cruel Men hurts us. Master tricksed us.,2,male
372,SMÉAGOL, Master is our friend ... our friend.,2,male
373,SMÉAGOL, No. Not its business. Leave us alone!,2,male
374,SMÉAGOL, No ... No.,2,male
375,SMÉAGOL, Master. Master looks after us. Master wouldn’t hurt us.,2,male
376,SMÉAGOL," Don’t ask Sméagol. Poor, poor Sméagol.",2,male
377,SMÉAGOL," But the fat Hobbit, he knows. Eyes always watching.",2,male
378,SMÉAGOL, Yes! Yes! Yes!,2,male
379,SMÉAGOL, Yes! No! No!,2,male
380,SMÉAGOL, It’s too risky. It’s too risky.,2,male
381,SMÉAGOL, Yes. She could do it.,2,male
382,SMÉAGOL, Once they’re dead.,2,male
383,SMÉAGOL," Come on, Hobbits. Long ways to go yet. Sméagol will show you the way.",2,male
1071,SMÉAGOL, Leave now and never come back!,2,male
1072,SMÉAGOL," We told him to go away. And away he goes, precious.",2,male
1073,SMÉAGOL, Gone! Gone! Gone! Sméagol is free!,2,male
969,SNAGA, Yeah! Why can’t we have some meat?!,2,male
970,SNAGA, What about them? They’re fresh.,2,male
971,SNAGA, Just a mouthful. A bit of the flank.,2,male
1067,SOLDIER," That horse is half mad, my lord. There’s nothing you can do. Leave him.",2,male
975,THE TREE, Little Orcs. Burárum...,2,NaN
976,THE TREE, Tree? I am no tree! I am an Ent.,2,NaN
876,THÉODEN, Gríma... Gríma...,2,male
877,THÉODEN," Why should I welcome you, Gandalf Stormcrow?",2,male
878,THÉODEN," You have no power here, Gandalf the Grey.",2,male
879,THÉODEN, I know your face. Éowyn. Éowyn.,2,male
880,THÉODEN, Dark have been my dreams of late.,2,male
881,THÉODEN, Your leechcraft would have had me crawling on all fours like a beast!,2,male
882,THÉODEN, Where is Théodred? Where is my son?,2,male
883,THÉODEN, Simbelmynë.,2,male
884,THÉODEN, No parent should have to bury their child.,2,male
885,THÉODEN, They will be 300 leagues from here by now. Éomer cannot help us.,2,male
886,THÉODEN," When last I looked, Théoden, not Aragorn, was king of Rohan.",2,male
887,THÉODEN," I am ready, Gamling. Bring my horse.",2,male
888,THÉODEN, I haven’t seen my niece smile for a long time. She was a girl when they brought her father back dead. Cut down by Orcs. She watched her mother succumb to grief.,2,male
889,THÉODEN, What is it? What do you see?,2,male
890,THÉODEN, All riders to the head of the column!,2,male
891,THÉODEN," You must lead the people to Helm’s Deep, and make haste.",2,male
892,THÉODEN, No!,2,male
893,THÉODEN, Get the wounded on horses. The wolves of Isengard will return. Leave the dead.,2,male
894,THÉODEN, Our people are safe.,2,male
895,THÉODEN, Draw all our forces behind the wall. Bar the gate. And set a watch on the surround.,2,male
896,THÉODEN, Get them into the caves.,2,male
897,THÉODEN," A great host, you say?",2,male
898,THÉODEN, How many?,2,male
899,THÉODEN, Ten thousand?,2,male
900,THÉODEN, Let them come!,2,male
901,THÉODEN," I have fought many wars, Master Dwarf. I know how to defend my own Keep.",2,male
902,THÉODEN, What would you have me do? Look at my Men. Their courage hangs by a thread.,2,male
903,THÉODEN, And who will come? Elves? Dwarves? We are not so lucky in our friends as you. The old alliances are dead.,2,male
904,THÉODEN, Gondor?! Where was Gondor when the Westfold fell? Where was Gondor when our enemies closed in around us?! Where was Gon--?,2,male
905,THÉODEN, There is no time. War is upon us.,2,male
906,THÉODEN," Who am I, Gamling?",2,male
907,THÉODEN, And do you trust your king?,2,male
908,THÉODEN, To whatever end...,2,male
909,THÉODEN, How is this possible?,2,male
910,THÉODEN, So it begins.,2,male
911,THÉODEN, Give them a volley.,2,male
912,THÉODEN," Is this it? Is this all you can conjure, Saruman?",2,male
913,THÉODEN, Brace the Gate!,2,male
914,THÉODEN, To the gate. Draw your swords!,2,male
915,THÉODEN, Hold them!,2,male
916,THÉODEN, As long as you can give me.,2,male
917,THÉODEN, Shore up the door!,2,male
918,THÉODEN, Gimli! Aragorn! Get out of there!,2,male
919,THÉODEN, Pull everybody back! Pull them back!,2,male
920,THÉODEN, The fortress is taken. It is over.,2,male
921,THÉODEN, So much death. What can Men do against such reckless hate?,2,male
922,THÉODEN, For death and glory.,2,male
923,THÉODEN, Yes. Yes. The horn of Helm Hammerhand shall sound in the deep one last time!,2,male
924,THÉODEN, Let this be the hour when we draw swords together.,2,male
925,THÉODEN, Éomer.,2,male
926,THÉODEN, Victory! We have victory!,2,male
927,THÉODEN, My son... Gríma...,2,male
928,THÉODEN, Gandalf?,2,male
929,THÉODEN, Ever has it grown on the tombs of my forebearers.,2,male
930,THÉODEN, Now it shall cover the grave of my son. Alas that these evil days should be mine. The young perish and the old linger. That I should live to see the last days of my house.,2,male
931,THÉODEN," I know what it is that you want of me, but I will not bring further death to my people. I will not risk open war.",2,male
932,THÉODEN, This is not a defeat.,2,male
933,THÉODEN, We will return.,2,male
934,THÉODEN, We will return.,2,male
935,THÉODEN," Then she was left alone, to tend her king in growing fear. Doomed to wait upon an old man who should have loved her as a father.",2,male
936,THÉODEN, You must do this...for me.,2,male
937,THÉODEN, Follow me!,2,male
938,THÉODEN, Come.,2,male
939,THÉODEN, We have paid for it with many lives.,2,male
940,THÉODEN, Saruman's arm will have grown long indeed if he thinks he can reach us here.,2,male
941,THÉODEN, I want every man and strong lad able to bear arms to be ready for battle by nightfall.,2,male
942,THÉODEN, We will cover the causeway and the gate from above. No army has ever breached the Deeping Wall or set foot inside the Hornburg!,2,male
943,THÉODEN," They will break upon this fortress like water on rock. Saruman’s hordes will pillage and burn. We’ve seen it before. Crops can be resown; homes rebuilt. Within these walls, we will outlast them.",2,male
944,THÉODEN," If this is to be our end, then I would have them make such an end as to be worthy of remembrance.",2,male
945,THÉODEN," No, my Lord Aragorn...we are alone.",2,male
946,THÉODEN, Get the women and children into the caves.,2,male
947,THÉODEN, Where is the horse and the rider? Where is the horn that was blowing?,2,male
948,THÉODEN, How did it come to this?,2,male
949,THÉODEN, Fell deeds awake...now for wrath...now for ruin and a red dawn!,2,male
950,THÉODEN, Forth Eorlingas!,2,male
1246,THÉODEN, They have passed like rain on the mountains.,2,male
1247,THÉODEN, Like wind in the meadow.,2,male
1248,THÉODEN, The days have gone down in the west...,2,male
1249,THÉODEN, ...behind the hills...,2,male
1250,THÉODEN, ...into Shadow.,2,male
1259,THÉODEN, Aragorn! Fall back to the Keep! Get your Men out of there!,2,male
1065,THÉODEN/SARUMAN," If I go, Théoden dies.",2,male
1066,THÉODEN/SARUMAN, Rohan is mine.,2,male
977,TREEBEARD," TREEBEARD, some call me.",2,NaN
978,TREEBEARD," Side? I am on nobody’s side because nobody’s on my side, little Orc. Nobody cares for the woods anymore.",2,NaN
979,TREEBEARD, Hobbits? Never heard of a Hobbit before. Sounds like Orc mischief to me!,2,NaN
980,TREEBEARD, Maybe you are and maybe you aren’t. The White Wizard will know.,2,NaN
981,TREEBEARD, O Rowan mine I saw you shine Upon a summer’s day Upon your head How golden-red The crown you bore aloft,2,NaN
982,TREEBEARD," Bru-ra-hroom. Don’t be hasty. You might call it far, perhaps. My home lies deep in the forest near the roots of the mountain. I told Gandalf I would keep you safe. And safe is where I’ll keep you. I believe you will enjoy this next one too. It’s one of my own compositions. Right.",2,NaN
983,TREEBEARD, Away with you. You should not be waking. Eat earth. Dig deep. Drink water.,2,NaN
984,TREEBEARD, Bru-ra-hroom. There have been no Entings for a terrible long count of years.,2,NaN
985,TREEBEARD, We lost the Entwives.,2,NaN
986,TREEBEARD, Die? No. We lost them. And now we cannot find them. I don’t suppose you’ve seen Entwives in the Shire?,2,NaN
987,TREEBEARD, I don’t remember now.,2,NaN
988,TREEBEARD, There is always smoke rising from Isengard these days.,2,NaN
989,TREEBEARD, There was a time when Saruman would walk in my woods.,2,NaN
990,TREEBEARD, The Ents have not troubled about the wars of Men and wizards for a very long time.,2,NaN
991,TREEBEARD, 'Tis a gathering.,2,NaN
992,TREEBEARD, Beech. Oak. Chestnut. Ash. Good. Good. Good. Many have come.,2,NaN
993,TREEBEARD, Decided? No.,2,NaN
994,TREEBEARD, Don’t be hasty.,2,NaN
995,TREEBEARD, We have just agreed.,2,NaN
996,TREEBEARD, I have told your names to the Entmoot and we have agreed ... you are not Orcs.,2,NaN
997,TREEBEARD," Now don’t be hasty, Master Meriadoc.",2,NaN
998,TREEBEARD," War? Yes. It affects us all. Tree, root and twig. But you must understand, young Hobbit...it takes a long time to say anything in Old Entish...and we never say anything unless it is worth taking...a long time to say.",2,NaN
999,TREEBEARD, The Ents cannot hold back this storm. We must weather such things as we have always done.,2,NaN
1000,TREEBEARD, This is not our war.,2,NaN
1001,TREEBEARD," You are young and brave, Master Merry. But your part in this tale is over. Go back to your home.",2,NaN
1002,TREEBEARD, I will leave you at the western borders of the forest. You can make your way north to your homeland from there.,2,NaN
1003,TREEBEARD, South? But that will lead you past Isengard.,2,NaN
1004,TREEBEARD," That doesn’t make sense to me. But then, you are very small. Perhaps you’re right.",2,NaN
1005,TREEBEARD," And a little family of field mice that climb up sometimes, and they tickle me awfully. They’re always trying to get somewhere where they...",2,NaN
1006,TREEBEARD, They had voices of their own.,2,NaN
1007,TREEBEARD, They have business with the Orcs.,2,NaN
1008,TREEBEARD, Come my friends. The Ents are going to war. It is likely that we go to our doom. Last march of the Ents!,2,NaN
1009,TREEBEARD, Hold on little Hobbits!,2,NaN
1010,TREEBEARD," They come with fire. They come with axes. Gnawing, biting, breaking, hacking, burning! Destroyers and usurpers! Curse them!",2,NaN
1011,TREEBEARD, Such a beautiful verse.,2,NaN
1012,TREEBEARD," Sleep, little Shirelings. Heed no nightly noise. Sleep till morning light.",2,NaN
1013,TREEBEARD, I have business in the forest. There are many to call. Many that must come. The Shadow lies on Fangorn. The withering of all woods is drawing near.,2,NaN
1014,TREEBEARD, Go to sleep. Away with you.,2,NaN
1015,TREEBEARD," Come, the forest is waking up. It isn’t safe.",2,NaN
1016,TREEBEARD, The trees have grown wild and dangerous. Anger festers in their hearts. Black are their thoughts. Strong is their hate. They will harm you if they can. There are too few of us now. Too few of us Ents left to manage them.,2,NaN
1017,TREEBEARD, But now he has a mind of metal and wheels. He no longer cares for growing things.,2,NaN
1018,TREEBEARD," But now, something is about to happen that has not happened for an age ... Entmoot.",2,NaN
1019,TREEBEARD, Now we must decide if the Ents will go to war.,2,NaN
1020,TREEBEARD, We only just finished saying...good morning.,2,NaN
1021,TREEBEARD," South it is then. Hold on, little Shirelings.",2,NaN
1022,TREEBEARD, Many of these trees were my friends. Creatures I had known from nut and acorn.,2,NaN
1023,TREEBEARD, Saruman.,2,NaN
1024,TREEBEARD, A wizard should know better!,2,NaN
1025,TREEBEARD," There is no curse in Elvish, Entish or the tongues of Men for this treachery.",2,NaN
1026,TREEBEARD, My business is with Isengard tonight... with rock and stone.,2,NaN
1057,TREEBEARD, Beneath the roof of sleeping leaves And the dreams of trees unfold When woodland halls are green and cool And the wind is in the West Come back to me Come back to me And say my land is best,2,NaN
1263,TREEBEARD, Break the dam! Release the river!,2,NaN
442,UGLÚK, I don’t take orders from Orc-maggots.,2,male
443,UGLÚK," Sick, is he? Give him some medicine, boys!",2,male
444,UGLÚK, Can’t take his draught!,2,male
445,UGLÚK, Why?,2,male
446,UGLÚK, What is it? What do you smell?,2,male
447,UGLÚK, They've picked up our trail.,2,male
448,UGLÚK, Let's move!,2,male
449,UGLÚK, Get a fire going!,2,male
450,UGLÚK, They are not for eating.,2,male
451,UGLÚK," Get back, scum!",2,male
452,UGLÚK, They have something. An Elvish weapon. The master wants it for the war.,2,male
453,UGLÚK," Looks like meat’s back on the menu, boys.",2,male
454,UGLÚK, Saruman will have his prize. We will deliver them.,2,male
455,UGLÚK, You want some?,2,male
456,UGLÚK, Then keep your mouth shut.,2,male
457,UGLÚK, The prisoners go to Saruman. Alive and unspoiled.,2,male
968,URUK-HAI, I'm starving. We ain't had nothing but maggoty bread for three stinking days.,2,they
1171,VILLAGER, Helm’s Deep!,2,NaN
1035,WHITE WIZARD, You are tracking the footsteps of two young Hobbits.,2,male
1036,WHITE WIZARD, They passed this way the day before yesterday. They met someone they did not expect. Does that comfort you?,2,male
782,WILD MAN, We will fight for you.,2,male
783,WILD MAN, We will die for Saruman.,2,male
784,WILD MAN, Murderers!,2,male
863,WORMTONGUE, That is a lie.,2,male
864,WORMTONGUE, Saruman the White has ever been our friend and ally.,2,male
865,WORMTONGUE, You are banished forthwith from the kingdom of Rohan and all its domains under pain of death.,2,male
866,WORMTONGUE, He signed it this morning.,2,male
867,WORMTONGUE, I understand. His passing is hard to accept. Especially now that your brother has deserted you.,2,male
868,WORMTONGUE," So fair, so cold. Like a morning pale spring still clinging to winter's chill.",2,male
869,WORMTONGUE, He’s a herald of woe.,2,male
870,WORMTONGUE, Late is the hour in which this conjurer chooses to appear. Láthspell spell I name him. Ill news is an ill guest.,2,male
871,WORMTONGUE, I told you to take the wizard’s staff.,2,male
872,WORMTONGUE," His cloth was poor. And yet he bore a strange ring. Two serpents with emerald eyes. One devouring, the other crowned with golden flowers.",2,male
873,WORMTONGUE," It’s vulnerable. He knows this. He will expect an attack on the city. They will flee to Helm’s Deep, the great fortress of Rohan.",2,male
874,WORMTONGUE, They will have women and children  with them.,2,male
875,WORMTONGUE, How? How can fire undo stone? What kind of device could bring down the wall?,2,male
951,WORMTONGUE," Why do you lay these troubles on an already troubled mind? Can you not see? Your uncle is wearied by your malcontent, your warmongering.",2,male
952,WORMTONGUE," You see much, Éomer, Son of Éomund. Too much.",2,male
953,WORMTONGUE, This order does not come from me. It comes from the king.,2,male
954,WORMTONGUE," Oh, he must have died sometime in the night. What a tragedy for the king to lose his only son and heir.",2,male
955,WORMTONGUE," Oh, but you are alone. Who knows what you’ve spoken to the darkness in the bitter watches of the night when all your life seems to shrink. The walls of your bower closing in about you. A hutch to trammel some wild thing in.",2,male
956,WORMTONGUE," My lord, Gandalf the Grey is coming.",2,male
957,WORMTONGUE, He’s not welcome.,2,male
958,WORMTONGUE," A just question, my liege.",2,male
959,WORMTONGUE, His staff.,2,male
960,WORMTONGUE," I've only ever served you, my lord.",2,male
961,WORMTONGUE, Send me not from your sight.,2,male
962,WORMTONGUE, Get out of my way!,2,male
963,WORMTONGUE," There were three who followed the wizard. An Elf, a Dwarf, and a Man.",2,male
964,WORMTONGUE," No, from the North. One of the Dúnedain Rangers, I thought he was.",2,male
965,WORMTONGUE," Even if it is breached, it would take a number beyond reckoning, thousands, to storm the keep.",2,male
966,WORMTONGUE," But, my lord, there is no such force.",2,male
1068,WORMTONGUE, Théoden will not stay at Edoras.,2,male
1069,WORMTONGUE, Helm’s Deep has one weakness. Its outer wall is solid rock but for a small culvert at its base which is little more than a drain.,2,male
1070,WORMTONGUE, It is a dangerous road to take through the mountains. They will be slow.,2,male
797,ÉOMER, Théodred. Find the king’s son!,2,male
798,ÉOMER, These Orcs are not from Mordor.,2,male
799,ÉOMER, He’s alive.,2,male
800,ÉOMER, He was ambushed by Orcs.,2,male
801,ÉOMER, Orcs are running freely across our lands. Unchecked. Unchallenged. Killing at will. Orcs bearing the White Hand of Saruman.,2,male
802,ÉOMER, Warmongering?,2,male
803,ÉOMER, You have no authority here. Your orders mean nothing.,2,male
804,ÉOMER," What business does an Elf, a Man and a Dwarf have in the Riddermark? Speak quickly!",2,male
805,ÉOMER," I would cut off your head, beard and all, Master Dwarf, if it stood but a little higher from the ground.",2,male
806,ÉOMER, Théoden no longer recognizes friend from foe.,2,male
807,ÉOMER, The Uruks are destroyed. We slaughtered them during the night.,2,male
808,ÉOMER, We left none alive. We piled the carcasses and burned them.,2,male
809,ÉOMER, I am sorry.,2,male
810,ÉOMER, Hasufel! Arod!,2,male
811,ÉOMER, May these horses bear you to better fortune than their former masters. Farewell.,2,male
812,ÉOMER, Look for your friends. But do not trust to hope. It has forsaken these lands. We ride north!,2,male
813,ÉOMER, Not alone.,2,male
814,ÉOMER, To the king!,2,male
815,ÉOMER, Stay out of the forest! Keep away from the trees!,2,male
857,ÉOMER," If we don’t defend our country, Saruman will take it by force.",2,male
858,ÉOMER," How long is it since Saruman bought you? What was the promised price, Gríma? When all the Men are dead, you will take your share of the treasure?",2,male
859,ÉOMER, Too long have you watched my sister. Too long have you haunted her steps.,2,male
860,ÉOMER, Not even his own kin.,2,male
861,ÉOMER," Saruman has poisoned the mind of the king and claimed lordship over these lands. My company are those loyal to Rohan. And for that, we are banished. The White Wizard is cunning. He walks here and there, they say, as an old man hooded and cloaked. And everywhere, his spies slip past our nets.",2,male
862,ÉOMER, Rohirrim!,2,male
796,ÉOTHAIN," Yes, Mama!",2,male
818,ÉOWYN, Théodred!,2,female
819,ÉOWYN," My lord, your son...he is dead.",2,female
820,ÉOWYN, Your words are poison.,2,female
821,ÉOWYN," Bealocwealm hafað fréone frecan forth onsended giedd sculon singan gléomenn sorgiende on Meduselde þæt he ma no wære his dryhtne dyrest and mæga deorost. Bealo... An evil death has set forth the noble warrior A song shall sing sorrowing minstrels in Meduseld that he is no more, to his lord dearest and kinsmen most beloved. An evil death...",2,female
822,ÉOWYN," The had no warning. They were unarmed. Now the Wild Men are moving through the Westfold, burning as they go.",2,female
823,ÉOWYN, His name is Brego.,2,female
824,ÉOWYN," I have heard of the magic of Elves, but I did not look for it in a Ranger from the North. You speak as one of their own.",2,female
825,ÉOWYN, Women of this country learned long ago: those without swords may still die upon them. I fear neither death nor pain.,2,female
826,ÉOWYN, A cage. To stay behind bars until use and old age accept them. And all chance of valor has gone beyond recall or desire.,2,female
827,ÉOWYN, Gimli.,2,female
828,ÉOWYN," I made some stew. It isn’t much, but it’s hot.",2,female
829,ÉOWYN, Really?,2,female
830,ÉOWYN, Then you must be at least 60.,2,female
831,ÉOWYN, You are one of the Dúnedain.,2,female
832,ÉOWYN," I’m sorry. Please, eat.",2,female
833,ÉOWYN, Where is she?,2,female
834,ÉOWYN, My lord?,2,female
835,ÉOWYN, I can fight!,2,female
836,ÉOWYN, Make for the lower ground!,2,female
837,ÉOWYN, Stay together!,2,female
838,ÉOWYN, Where is the rest?,2,female
839,ÉOWYN, Take it to the caves.,2,female
840,ÉOWYN, So few. So few of you have returned.,2,female
841,ÉOWYN, Lord Aragorn ... where is he?,2,female
842,ÉOWYN," To mind the children, to find food and bedding with the men return. What renown is there in that?",2,female
843,ÉOWYN, Let me stand at your side.,2,female
844,ÉOWYN, You do not command the others to stay! They fight beside you because they would not be parted from you. Because they love you!,2,female
845,ÉOWYN," Your son is badly wounded, my lord.",2,female
846,ÉOWYN, My lord? Uncle?,2,female
847,ÉOWYN, Will you not go to him? Will you do nothing?,2,female
848,ÉOWYN," Rick, cot and tree.",2,female
849,ÉOWYN, He was my cousin’s horse.,2,female
850,ÉOWYN," My uncle told me a strange thing. He said that you rode to war with Thengel, my grandfather. But he must be mistaken.",2,female
851,ÉOWYN, Seventy?,2,female
852,ÉOWYN, But you cannot be 80!,2,female
853,ÉOWYN," A descendant of Númenor, blessed with long life. It was said that your race had passed into legend.",2,female
854,ÉOWYN, The woman who gave you that jewel.,2,female
855,ÉOWYN, I’m to be sent with the women into the caves.,2,female
856,ÉOWYN, I’m sorry.,2,female
1243,ÉOWYN, Aragorn! Aragorn!,2,female
